Survey_Date: 2019_10_08
Survey_Time: ?
2439,216473.816,599183.113,841.611,P14
2441,216468.133,599149.358,841.785,P24
2448,216442.133,599137.705,842.739,P18             
2449,216454.259,599108.712,841.682,P20             
2450,216465.916,599130.390,841.595,P16             
2451,216471.844,599111.874,841.498,P30
2459,216432.729,599105.381,842.874,P13             
2460,216438.134,599086.999,841.626,P21
2467,216419.682,599061.545,841.593,P19             
2468,216412.725,599068.470,842.753,P15
