Survey_Date: 2019_10_07
Survey_Time: ?
1001,218652.581,610264.351,854.163,P4              
1002,218622.283,610245.894,854.266,P1              
1003,218606.714,610255.062,855.626,P5              
1004,218588.032,610228.252,855.356,P8              
1005,218606.180,610212.962,854.132,P10             
1006,218577.474,610187.515,854.308,P3              
1007,218569.437,610192.604,855.112,P7              
1008,218555.226,610160.927,854.466,P6  
